customer_key,customer_id,customer_number,customer_firstname,customer_lastname,customer_marital_status,customer_gender,customer_birthday,cntry,customer_create_date
12034,23033,AW00023033,Alex,Turner,marry,male,1972-04-17,UNITED STATES,2026-01-05
12035,23034,AW00023034,Melanie,Cooper,single,female,1967-02-08,UNITED STATES,2026-01-05
12036,23035,AW00023035,Maria,Howard,marry,female,1972-09-07,UNITED STATES,2026-01-05
12037,23036,AW00023036,Caleb,Green,single,male,1966-08-31,UNITED STATES,2026-01-05
12038,23037,AW00023037,Lucas,Wood,single,male,1960-12-18,UNITED STATES,2026-01-05
12039,23038,AW00023038,Sydney,Reed,single,female,1961-05-26,UNITED STATES,2026-01-05
12040,23039,AW00023039,Wyatt,Scott,marry,male,1960-12-30,UNITED STATES,2026-01-05
12041,23040,AW00023040,Seth,Morgan,marry,male,1960-09-11,UNITED STATES,2026-01-05
12042,23041,AW00023041,Natalie,Garcia,single,female,1961-04-25,UNITED STATES,2026-01-05
12043,23042,AW00023042,Riley,Blue,single,female,1960-12-23,UNITED STATES,2026-01-05
12044,23043,AW00023043,Katherine,Moore,marry,female,1961-02-01,UNITED STATES,2026-01-05
12045,23044,AW00023044,Aidan,Patterson,marry,male,1960-02-01,UNITED STATES,2026-01-05
12046,23045,AW00023045,Gabriel,Patterson,marry,male,1965-01-12,UNITED STATES,2026-01-05
12047,23046,AW00023046,Pamela,Malhotra,marry,female,1941-02-03,UNITED STATES,2026-01-05
12048,23047,AW00023047,Valerie,Xu,marry,female,1941-03-31,UNITED STATES,2026-01-05
12049,23048,AW00023048,Isabella,Hughes,marry,female,1942-04-25,CANADA,2026-01-05
12050,23049,AW00023049,Gina,Moreno,single,female,1941-12-15,UNITED STATES,2026-01-05
12051,23050,AW00023050,Jack,Hall,marry,male,1942-02-09,UNITED STATES,2026-01-05
12052,23051,AW00023051,Jesse,Green,marry,male,1942-02-18,UNITED STATES,2026-01-05
12053,23052,AW00023052,Steven,Stewart,marry,male,1941-11-13,UNITED STATES,2026-01-05
12054,23053,AW00023053,Anna,Bailey,marry,female,1971-11-13,UNITED STATES,2026-01-05
12055,23054,AW00023054,David,Moore,marry,male,1966-03-13,UNITED STATES,2026-01-05
12056,23055,AW00023055,Seth,Diaz,marry,male,1971-08-05,UNITED STATES,2026-01-05
12057,23056,AW00023056,Alyssa,Perry,marry,female,1965-11-11,UNITED STATES,2026-01-05
12058,23057,AW00023057,Caitlin,Richardson,marry,female,1959-08-25,CANADA,2026-01-05
12059,23058,AW00023058,Michelle,Rivera,single,female,1959-03-15,UNITED STATES,2026-01-05
12060,23059,AW00023059,Spencer,Price,marry,male,1959-02-08,UNITED STATES,2026-01-05
12061,23060,AW00023060,Isabella,Long,marry,female,1957-12-04,UNITED STATES,2026-01-05
12062,23061,AW00023061,Jeremiah,Sanders,marry,male,1963-12-23,UNITED STATES,2026-01-05
12063,23062,AW00023062,Natalie,Reed,marry,female,1943-03-10,UNITED STATES,2026-01-05
12064,23063,AW00023063,Jennifer,Thompson,marry,female,1942-10-14,UNITED STATES,2026-01-05
12065,23064,AW00023064,Alexander,Rodriguez,single,male,1942-11-14,UNITED STATES,2026-01-05
12066,23065,AW00023065,Derek,Nath,marry,male,1942-11-18,UNITED STATES,2026-01-05
12067,23066,AW00023066,Austin,Lal,marry,male,1953-08-10,UNITED STATES,2026-01-05
12068,23067,AW00023067,Kelli,Pal,marry,female,1943-08-04,UNITED STATES,2026-01-05
12069,23068,AW00023068,Ryan,Shan,marry,male,1945-02-08,UNITED STATES,2026-01-05
12070,23069,AW00023069,Anna,Gray,marry,female,1946-04-27,UNITED STATES,2026-01-05
12071,23070,AW00023070,Natalie,Hall,marry,female,1946-05-04,CANADA,2026-01-05
12072,23071,AW00023071,Haley,Gonzales,marry,female,1951-06-05,UNITED STATES,2026-01-05
12073,23072,AW00023072,Toni,Srini,marry,female,1945-10-17,UNITED STATES,2026-01-05
12074,23073,AW00023073,Christian,Griffin,marry,male,1946-04-17,UNITED STATES,2026-01-05
12075,23074,AW00023074,Megan,Flores,single,female,1946-12-13,CANADA,2026-01-05
12076,23075,AW00023075,Rebekah,Sandberg,marry,female,1946-10-17,UNITED STATES,2026-01-05
12077,23076,AW00023076,Adrian,Brooks,marry,male,1946-09-06,UNITED STATES,2026-01-05
12078,23077,AW00023077,Marvin,Hernandez,marry,male,1952-04-18,AUSTRALIA,2026-01-05
12079,23078,AW00023078,Julio,Hernandez,marry,male,1958-06-13,AUSTRALIA,2026-01-05
12080,23079,AW00023079,Justine,Ryan,single,female,1953-05-10,AUSTRALIA,2026-01-05
12081,23080,AW00023080,Jocelyn,Barnes,single,female,1983-09-06,UNITED STATES,2026-01-05
12082,23081,AW00023081,Brandon,Powell,marry,male,1983-10-01,UNITED STATES,2026-01-05
12083,23082,AW00023082,Jonathan,Williams,marry,male,1983-12-02,UNITED STATES,2026-01-05
12084,23083,AW00023083,Samuel,Smith,single,male,1982-10-05,CANADA,2026-01-05
12085,23084,AW00023084,Christian,Shan,single,male,1983-04-27,CANADA,2026-01-05
12086,23085,AW00023085,Ross,Subram,marry,male,1959-06-17,AUSTRALIA,2026-01-05
12087,23086,AW00023086,Tracy,Lal,marry,female,1954-03-09,AUSTRALIA,2026-01-05
12088,23087,AW00023087,Clifford,Martinez,marry,male,1954-06-07,AUSTRALIA,2026-01-05
12089,23088,AW00023088,Wesley,Hu,single,male,1982-12-13,UNITED STATES,2026-01-05
12090,23089,AW00023089,Lucas,Walker,marry,male,1983-05-22,UNITED STATES,2026-01-05
12091,23090,AW00023090,Christopher,Lee,single,male,1983-04-09,UNITED STATES,2026-01-05
12092,23091,AW00023091,Richard,Peterson,single,male,1982-08-06,UNITED STATES,2026-01-05
12093,23092,AW00023092,Gabrielle,Brooks,single,female,1983-04-23,UNITED STATES,2026-01-05
12094,23093,AW00023093,Nathan,Parker,marry,male,1982-09-04,UNITED STATES,2026-01-05
12095,23094,AW00023094,Carolyn,Gill,marry,female,1955-06-25,AUSTRALIA,2026-01-05
12096,23095,AW00023095,Gerald,Patel,marry,male,1956-05-21,AUSTRALIA,2026-01-05
12097,23096,AW00023096,Ashlee,Chande,marry,female,1955-11-23,AUSTRALIA,2026-01-05
12098,23097,AW00023097,Tony,Natsuhara,single,male,1956-03-06,AUSTRALIA,2026-01-05
12099,23098,AW00023098,Pedro,Rubio,single,male,1961-01-12,AUSTRALIA,2026-01-05
12100,23099,AW00023099,Kristi,Suarez,single,female,1957-05-04,AUSTRALIA,2026-01-05
12101,23100,AW00023100,Christy,Raje,marry,female,1957-11-15,AUSTRALIA,2026-01-05
12102,23101,AW00023101,Barbara,Lal,marry,female,1958-06-17,AUSTRALIA,2026-01-05
12103,23102,AW00023102,Barbara,Zeng,marry,female,1958-01-03,AUSTRALIA,2026-01-05
12104,23103,AW00023103,Dwayne,Moreno,marry,male,1975-02-05,AUSTRALIA,2026-01-05
12105,23104,AW00023104,Isabelle,Long,marry,female,1964-12-03,AUSTRALIA,2026-01-05
12106,23105,AW00023105,Karl,Andersen,single,male,1965-02-10,AUSTRALIA,2026-01-05
12107,23106,AW00023106,Kathryn,Yuan,marry,female,1965-09-13,AUSTRALIA,2026-01-05
12108,23107,AW00023107,Michele,Kumar,marry,female,1960-05-08,AUSTRALIA,2026-01-05
12109,23108,AW00023108,Savannah,Wright,single,female,1981-06-17,UNITED STATES,2026-01-05
12110,23109,AW00023109,Lauren,Hughes,single,female,1981-05-30,UNITED STATES,2026-01-05
12111,23110,AW00023110,Mackenzie,Gonzalez,single,female,1981-03-25,UNITED STATES,2026-01-05
12112,23111,AW00023111,Sara,Wright,single,female,1980-07-16,UNITED STATES,2026-01-05
12113,23112,AW00023112,James,Butler,single,male,1980-05-30,UNITED STATES,2026-01-05
12114,23113,AW00023113,Elijah,Powell,single,male,1979-04-08,CANADA,2026-01-05
12115,23114,AW00023114,Caroline,Washington,single,female,1979-04-17,CANADA,2026-01-05
12116,23115,AW00023115,Stephanie,Nicholls,single,female,1982-01-14,UNITED STATES,2026-01-05
12117,23116,AW00023116,Jerome,Vazquez,single,male,1960-09-18,AUSTRALIA,2026-01-05
12118,23117,AW00023117,Bruce,Sanz,marry,male,1966-02-21,AUSTRALIA,2026-01-05
12119,23118,AW00023118,Monique,Moreno,marry,female,1967-02-06,AUSTRALIA,2026-01-05
12120,23119,AW00023119,Gilbert,Zhao,single,male,1962-09-08,AUSTRALIA,2026-01-05
12121,23120,AW00023120,Javier,Browning,single,male,1963-06-14,AUSTRALIA,2026-01-05
12122,23121,AW00023121,Danny,Ramos,marry,male,1962-09-04,AUSTRALIA,2026-01-05
12123,23122,AW00023122,Colleen,Zhou,single,female,1965-01-20,AUSTRALIA,2026-01-05
12124,23123,AW00023123,Zoe,Kelly,single,female,1965-03-01,AUSTRALIA,2026-01-05
12125,23124,AW00023124,Cameron,Wang,single,male,1978-07-15,UNITED STATES,2026-01-05
12126,23125,AW00023125,Madeline,Scott,single,female,1979-05-21,UNITED STATES,2026-01-05
12127,23126,AW00023126,Carolyn,Van,marry,female,1979-12-05,UNITED STATES,2026-01-05
12128,23127,AW00023127,Haley,Hughes,marry,female,1980-03-08,UNITED STATES,2026-01-05
12129,23128,AW00023128,Dylan,Jai,marry,male,1970-11-23,AUSTRALIA,2026-01-05
12130,23129,AW00023129,Misty,Ashe,marry,female,1965-04-02,AUSTRALIA,2026-01-05
12131,23130,AW00023130,Lauren,Russell,single,female,1977-07-04,UNITED STATES,2026-01-05
12132,23131,AW00023131,Caitlin,Peterson,marry,female,1962-08-02,UNITED STATES,2026-01-05
12133,23132,AW00023132,Anthony,Lee,marry,male,1963-03-11,UNITED STATES,2026-01-05
12134,23133,AW00023133,Alexis,White,marry,female,1963-06-10,UNITED STATES,2026-01-05
12135,23134,AW00023134,Alyssa,Robinson,marry,female,1962-09-29,CANADA,2026-01-05
12136,23135,AW00023135,Dylan,Clark,marry,male,1962-08-31,UNITED STATES,2026-01-05
12137,23136,AW00023136,Stephanie,Peterson,single,female,1962-10-19,UNITED STATES,2026-01-05
12138,23137,AW00023137,Chloe,Sanders,marry,female,1968-10-19,CANADA,2026-01-05
12139,23138,AW00023138,Angela,Peterson,single,female,1963-02-23,UNITED STATES,2026-01-05
12140,23139,AW00023139,Christian,Yang,single,male,1961-12-14,UNITED STATES,2026-01-05
12141,23140,AW00023140,Tyler,Lee,marry,male,1973-02-14,UNITED STATES,2026-01-05
12142,23141,AW00023141,Katherine,Long,marry,female,1962-04-04,UNITED STATES,2026-01-05
12143,23142,AW00023142,Cara,Wu,single,female,1961-12-29,UNITED STATES,2026-01-05
12144,23143,AW00023143,Jada,Phillips,marry,female,1977-09-22,UNITED STATES,2026-01-05
12145,23144,AW00023144,Zachary,Alexander,marry,male,1977-10-30,UNITED STATES,2026-01-05
12146,23145,AW00023145,Nichole,Xie,marry,female,1983-09-21,UNITED STATES,2026-01-05
12147,23146,AW00023146,Sarah,Clark,single,female,1978-02-15,UNITED STATES,2026-01-05
12148,23147,AW00023147,Wyatt,Smith,marry,male,1981-01-05,UNITED STATES,2026-01-05
12149,23148,AW00023148,Nathan,Ross,marry,male,1976-01-24,UNITED STATES,2026-01-05
12150,23149,AW00023149,Brandi,Rubio,marry,female,1976-06-25,UNITED STATES,2026-01-05
12151,23150,AW00023150,Gabriella,Allen,marry,female,1975-12-19,UNITED STATES,2026-01-05
12152,23151,AW00023151,Michael,Brown,marry,male,1976-01-05,UNITED STATES,2026-01-05
12153,23152,AW00023152,Michelle,Howard,marry,female,1975-09-02,UNITED STATES,2026-01-05
12154,23153,AW00023153,Jenna,Hill,marry,female,1974-08-15,UNITED STATES,2026-01-05
12155,23154,AW00023154,Connor,Phillips,marry,male,1980-09-23,UNITED STATES,2026-01-05
12156,23155,AW00023155,Victoria,Hall,marry,female,1980-04-30,UNITED STATES,2026-01-05
12157,23156,AW00023156,Samantha,Barnes,marry,female,1980-06-03,UNITED STATES,2026-01-05
12158,23157,AW00023157,Valerie,Gao,marry,female,1976-11-07,UNITED STATES,2026-01-05
12159,23158,AW00023158,Ana,Patterson,marry,female,1977-02-07,UNITED STATES,2026-01-05
12160,23159,AW00023159,Dalton,Phillips,marry,male,1976-07-01,UNITED STATES,2026-01-05
12161,23160,AW00023160,Aimee,Huang,marry,female,1982-01-09,UNITED STATES,2026-01-05
12162,23161,AW00023161,Samuel,Scott,marry,male,1976-11-07,UNITED STATES,2026-01-05
12163,23162,AW00023162,Sarah,Flores,single,female,1977-03-05,UNITED STATES,2026-01-05
12164,23163,AW00023163,Madison,Ross,marry,female,1977-01-19,UNITED STATES,2026-01-05
12165,23164,AW00023164,Kyle,Bryant,single,male,1975-06-03,CANADA,2026-01-05
12166,23165,AW00023165,Natalie,Mitchell,marry,female,1980-03-31,UNITED STATES,2026-01-05
12167,23166,AW00023166,Cody,Ward,single,male,1979-01-05,UNITED STATES,2026-01-05
12168,23167,AW00023167,Hailey,Jenkins,single,female,1974-01-03,UNITED STATES,2026-01-05
12169,23168,AW00023168,Mya,Hayes,marry,female,1973-09-13,UNITED STATES,2026-01-05
12170,23169,AW00023169,Corey,Andersen,single,male,1979-05-04,UNITED STATES,2026-01-05
12171,23170,AW00023170,Aaron,Jai,single,male,1974-03-14,UNITED STATES,2026-01-05
12172,23171,AW00023171,Ethan,Griffin,marry,male,1978-12-24,UNITED STATES,2026-01-05
12173,23172,AW00023172,Alexandra,Thomas,marry,female,1981-08-30,CANADA,2026-01-05
12174,23173,AW00023173,Nathan,Rodriguez,single,male,1981-09-07,UNITED STATES,2026-01-05
12175,23174,AW00023174,Gloria,Gonzales,single,female,1975-10-11,UNITED STATES,2026-01-05
12176,23175,AW00023175,Melanie,Flores,marry,female,1976-06-11,UNITED STATES,2026-01-05
12177,23176,AW00023176,Jesse,Ward,marry,male,1972-10-29,UNITED STATES,2026-01-05
12178,23177,AW00023177,Savannah,Richardson,single,female,1978-06-04,UNITED STATES,2026-01-05
12179,23178,AW00023178,Dalton,Morris,single,male,1972-12-20,UNITED STATES,2026-01-05
12180,23179,AW00023179,Jordan,Phillips,marry,male,1971-08-22,UNITED STATES,2026-01-05
12181,23180,AW00023180,Olivia,Cook,single,female,1971-12-02,UNITED STATES,2026-01-05
12182,23181,AW00023181,Evan,Evans,single,male,1977-09-09,UNITED STATES,2026-01-05
12183,23182,AW00023182,Savannah,Rivera,marry,female,1977-08-22,UNITED STATES,2026-01-05
12184,23183,AW00023183,Megan,Davis,single,female,1972-04-14,UNITED STATES,2026-01-05
12185,23184,AW00023184,Hailey,Carter,single,female,1977-09-09,UNITED STATES,2026-01-05
12186,23185,AW00023185,Fernando,Edwards,marry,male,1972-01-29,UNITED STATES,2026-01-05
12187,23186,AW00023186,Jordan,Young,marry,male,1977-12-01,UNITED STATES,2026-01-05
12188,23187,AW00023187,Andy,Munoz,marry,male,1975-05-10,UNITED STATES,2026-01-05
12189,23188,AW00023188,Austin,Jai,single,male,1980-02-16,UNITED STATES,2026-01-05
12190,23189,AW00023189,Megan,Moore,marry,female,1974-08-25,UNITED STATES,2026-01-05
12191,23190,AW00023190,Nathaniel,Ramirez,single,male,1926-09-07,UNITED STATES,2026-01-05
12192,23191,AW00023191,Gilbert,Raji,single,male,1976-11-07,UNITED STATES,2026-01-05
12193,23192,AW00023192,Emily,Garcia,marry,female,1970-10-06,UNITED STATES,2026-01-05
12194,23193,AW00023193,Alexis,Flores,marry,female,1971-03-06,UNITED STATES,2026-01-05
12195,23194,AW00023194,Shelby,Cook,marry,female,1976-05-10,UNITED STATES,2026-01-05
12196,23195,AW00023195,Xavier,Mohamed,single,male,1971-02-08,UNITED STATES,2026-01-05
12197,23196,AW00023196,Carlos,Roberts,single,male,1982-05-22,CANADA,2026-01-05
12198,23197,AW00023197,Cole,Cook,marry,male,1982-05-22,UNITED STATES,2026-01-05
12199,23198,AW00023198,Jacqueline,Sanders,single,female,1971-03-09,UNITED STATES,2026-01-05
12200,23199,AW00023199,Brandon,Hayes,marry,male,1982-05-21,UNITED STATES,2026-01-05
12201,23200,AW00023200,Grace,Rodriguez,marry,female,1971-02-08,UNITED STATES,2026-01-05
12202,23201,AW00023201,Alyssa,Butler,single,female,1976-07-05,UNITED STATES,2026-01-05
12203,23202,AW00023202,Terrance,Chandra,marry,male,1971-05-17,UNITED STATES,2026-01-05
12204,23203,AW00023203,Dalton,Jenkins,single,male,1970-09-30,UNITED STATES,2026-01-05
12205,23204,AW00023204,Katherine,Mitchell,single,female,1970-01-19,UNITED STATES,2026-01-05
12206,23205,AW00023205,Katherine,Sanders,single,female,1975-08-22,UNITED STATES,2026-01-05
12207,23206,AW00023206,Jackson,Lal,single,male,1980-10-10,UNITED STATES,2026-01-05
12208,23207,AW00023207,Dalton,Baker,marry,male,1970-01-10,UNITED STATES,2026-01-05
12209,23208,AW00023208,Janet,Watson,single,female,1935-07-03,CANADA,2026-01-05
12210,23209,AW00023209,Lucas,Lewis,single,male,1975-06-01,CANADA,2026-01-05
12211,23210,AW00023210,Timothy,Gray,marry,male,1969-05-22,UNITED STATES,2026-01-05
12212,23211,AW00023211,Rebekah,Kov+ír,marry,female,1968-11-10,UNITED STATES,2026-01-05
12213,23212,AW00023212,James,Jones,single,male,1979-04-13,UNITED STATES,2026-01-05
12214,23213,AW00023213,Noah,Green,single,male,1973-08-14,UNITED STATES,2026-01-05
12215,23214,AW00023214,Kaylee,James,marry,female,1974-11-17,UNITED STATES,2026-01-05
12216,23215,AW00023215,Juan,Richardson,marry,male,1974-10-13,UNITED STATES,2026-01-05
12217,23216,AW00023216,Kevin,Hall,single,male,1968-09-03,UNITED STATES,2026-01-05
12218,23217,AW00023217,Michelle,Morgan,single,female,1968-08-19,UNITED STATES,2026-01-05
12219,23218,AW00023218,Alisha,Gao,single,female,1983-11-22,GERMANY,2026-01-05
12220,23219,AW00023219,Alyssa,West,single,female,1979-07-26,n/a,2026-01-05
12221,23220,AW00023220,Roy,Malhotra,single,male,1978-12-24,n/a,2026-01-05
12222,23221,AW00023221,Leonard,Rai,single,male,1983-05-25,GERMANY,2026-01-05
12223,23222,AW00023222,Kristen,Wu,single,female,1984-03-20,FRANCE,2026-01-05
12224,23223,AW00023223,Angel,Howard,marry,male,1984-03-20,n/a,2026-01-05
12225,23224,AW00023224,Jonathan,Scott,marry,male,1978-07-22,n/a,2026-01-05
12226,23225,AW00023225,Heidi,Patel,single,female,1979-03-02,n/a,2026-01-05
12227,23226,AW00023226,Leonard,Xie,single,male,1983-09-13,GERMANY,2026-01-05
12228,23227,AW00023227,Anne,Alonso,single,female,1978-06-22,FRANCE,2026-01-05
12229,23228,AW00023228,Candice,Guo,single,female,1977-03-25,GERMANY,2026-01-05
12230,23229,AW00023229,Deborah,Raje,single,female,1982-10-07,GERMANY,2026-01-05
12231,23230,AW00023230,Mya,Foster,single,female,1976-08-30,n/a,2026-01-05
12232,23231,AW00023231,Dylan,Moore,single,male,1976-09-01,FRANCE,2026-01-05
12233,23232,AW00023232,Frank,Serrano,single,male,1976-08-15,n/a,2026-01-05
12234,23233,AW00023233,Bradley,Sharma,single,male,1977-05-14,GERMANY,2026-01-05
12235,23234,AW00023234,Brent,Lu,single,male,1977-03-31,GERMANY,2026-01-05
12236,23235,AW00023235,Cedric,Pal,single,male,1976-12-15,n/a,2026-01-05
12237,23236,AW00023236,Nichole,Kumar,single,female,1976-07-01,n/a,2026-01-05
12238,23237,AW00023237,Caleb,Young,single,male,1976-06-25,GERMANY,2026-01-05
12239,23238,AW00023238,Thomas,Lee,single,male,1981-02-20,UNITED STATES,2026-01-05
12240,23239,AW00023239,Curtis,Wu,single,male,1979-11-16,UNITED STATES,2026-01-05
12241,23240,AW00023240,Phillip,Chapman,single,male,1979-12-23,UNITED STATES,2026-01-05
12242,23241,AW00023241,Armando,Torres,single,male,1980-04-18,UNITED STATES,2026-01-05
12243,23242,AW00023242,Andrew,Garcia,single,male,1980-04-02,UNITED STATES,2026-01-05
12244,23243,AW00023243,Jasmine,Rogers,marry,female,1936-04-18,UNITED STATES,2026-01-05
12245,23244,AW00023244,Alexandra,Wagner,single,female,1971-12-05,CANADA,2026-01-05
12246,23245,AW00023245,Morgan,James,single,female,1977-09-13,CANADA,2026-01-05
12247,23246,AW00023246,Renee,Gill,single,female,1972-02-01,UNITED STATES,2026-01-05
12248,23247,AW00023247,Alexander,Garcia,single,male,1971-11-18,UNITED STATES,2026-01-05
12249,23248,AW00023248,Bailey,Peterson,marry,female,1958-10-23,UNITED STATES,2026-01-05
12250,23249,AW00023249,Tasha,Nara,single,female,1964-08-13,UNITED STATES,2026-01-05
12251,23250,AW00023250,Ashley,Lee,marry,female,1958-10-12,UNITED STATES,2026-01-05
12252,23251,AW00023251,Evan,Scott,marry,male,1959-02-03,UNITED STATES,2026-01-05
12253,23252,AW00023252,Alexia,Wood,single,female,1958-12-18,UNITED STATES,2026-01-05
12254,23253,AW00023253,Brooke,Bell,single,female,1959-01-18,CANADA,2026-01-05
12255,23254,AW00023254,Jack,Gonzalez,single,male,1959-03-24,UNITED STATES,2026-01-05
12256,23255,AW00023255,Xavier,Johnson,single,male,1971-05-03,CANADA,2026-01-05
12257,23256,AW00023256,Mario,Chande,single,male,1960-02-01,UNITED STATES,2026-01-05
12258,23257,AW00023257,Charles,Stewart,marry,male,1959-11-23,UNITED STATES,2026-01-05
12259,23258,AW00023258,Megan,Watson,single,female,1960-07-15,UNITED STATES,2026-01-05
12260,23259,AW00023259,John,Taylor,marry,male,1961-04-10,UNITED STATES,2026-01-05
12261,23260,AW00023260,Edwin,Goel,marry,male,1960-08-07,UNITED STATES,2026-01-05
12262,23261,AW00023261,Jada,Peterson,single,female,1960-10-16,UNITED STATES,2026-01-05
12263,23262,AW00023262,Sydney,Kelly,single,female,1960-09-18,UNITED STATES,2026-01-05
12264,23263,AW00023263,Angel,Lopez,single,male,1966-12-23,UNITED STATES,2026-01-05
12265,23264,AW00023264,Warren,Hu,marry,male,1966-09-30,UNITED STATES,2026-01-05
12266,23265,AW00023265,Savannah,James,marry,female,1960-12-03,UNITED STATES,2026-01-05
12267,23266,AW00023266,Jessica,Watson,marry,female,1961-05-26,UNITED STATES,2026-01-05
12268,23267,AW00023267,Juan,James,marry,male,1966-04-09,CANADA,2026-01-05
12269,23268,AW00023268,Katelyn,Morris,marry,female,1961-06-23,UNITED STATES,2026-01-05
12270,23269,AW00023269,Taylor,Griffin,marry,female,1961-12-21,UNITED STATES,2026-01-05
12271,23270,AW00023270,Anna,Anderson,marry,female,1973-03-12,UNITED STATES,2026-01-05
12272,23271,AW00023271,Alexandra,Clark,marry,female,1963-02-23,UNITED STATES,2026-01-05
12273,23272,AW00023272,Tristan,Hayes,marry,male,1968-05-08,UNITED STATES,2026-01-05
12274,23273,AW00023273,Benjamin,Long,marry,male,1962-12-04,UNITED STATES,2026-01-05
12275,23274,AW00023274,Ethan,Jackson,marry,male,1968-10-12,UNITED STATES,2026-01-05
12276,23275,AW00023275,Miguel,Jackson,marry,male,1962-12-03,UNITED STATES,2026-01-05
12277,23276,AW00023276,Vincent,Zhou,marry,male,1963-04-07,UNITED STATES,2026-01-05
12278,23277,AW00023277,Isaiah,Torres,marry,male,1962-08-24,UNITED STATES,2026-01-05
12279,23278,AW00023278,Chloe,Flores,single,female,1962-10-10,UNITED STATES,2026-01-05
